,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_name,track_name,error
324,0.661,0.836,5.0,-3.164,0.0,0.059,0.00268,0.0,0.497,0.396,124.952,audio_features,13MF2TYuyfITClL1R2ei6e,spotify:track:13MF2TYuyfITClL1R2ei6e,https://api.spotify.com/v1/tracks/13MF2TYuyfITClL1R2ei6e,https://api.spotify.com/v1/audio-analysis/13MF2TYuyfITClL1R2ei6e,240793.0,4.0,BLACKPINK,BOOMBAYAH,
325,0.668,0.828,4.0,-5.034,0.0,0.0739,0.036,0.0,0.0932,0.393,140.042,audio_features,4lQsB3ERTWSNaAN1IkuNRl,spotify:track:4lQsB3ERTWSNaAN1IkuNRl,https://api.spotify.com/v1/tracks/4lQsB3ERTWSNaAN1IkuNRl,https://api.spotify.com/v1/audio-analysis/4lQsB3ERTWSNaAN1IkuNRl,211350.0,4.0,BLACKPINK,DDU-DU DDU-DU,
326,0.628,0.64,6.0,-4.164,0.0,0.0491,0.0992,0.0,0.138,0.409,129.815,audio_features,38SKB7UfhL6Sd6Joxex5yK,spotify:track:38SKB7UfhL6Sd6Joxex5yK,https://api.spotify.com/v1/tracks/38SKB7UfhL6Sd6Joxex5yK,https://api.spotify.com/v1/audio-analysis/38SKB7UfhL6Sd6Joxex5yK,201081.0,4.0,BLACKPINK,Don't Know What To Do,
327,0.686,0.64,8.0,-5.491,1.0,0.159,0.0334,0.0,0.0801,0.597,162.225,audio_features,7iKDsPfLT0d5mu2htfMKBZ,spotify:track:7iKDsPfLT0d5mu2htfMKBZ,https://api.spotify.com/v1/tracks/7iKDsPfLT0d5mu2htfMKBZ,https://api.spotify.com/v1/audio-analysis/7iKDsPfLT0d5mu2htfMKBZ,171798.0,4.0,BLACKPINK,Love To Hate Me,
328,0.654,0.707,6.0,-5.661,1.0,0.0664,0.00559,0.0,0.0873,0.448,127.97,audio_features,4Ws314Ylb27BVsvlZOy30C,spotify:track:4Ws314Ylb27BVsvlZOy30C,https://api.spotify.com/v1/tracks/4Ws314Ylb27BVsvlZOy30C,https://api.spotify.com/v1/audio-analysis/4Ws314Ylb27BVsvlZOy30C,194765.0,4.0,BLACKPINK,Lovesick Girls,
329,0.701,0.556,9.0,-7.42,0.0,0.0414,0.00886,0.000122,0.106,0.333,152.045,audio_features,1XnpzbOGptRwfJhZgLbmSr,spotify:track:1XnpzbOGptRwfJhZgLbmSr,https://api.spotify.com/v1/tracks/1XnpzbOGptRwfJhZgLbmSr,https://api.spotify.com/v1/audio-analysis/1XnpzbOGptRwfJhZgLbmSr,201122.0,4.0,BLACKPINK,Pretty Savage,
330,0.696,0.881,1.0,-2.082,1.0,0.104,0.0235,0.0,0.277,0.947,142.019,audio_features,2URMA0ap6SAI8wFmcY1yta,spotify:track:2URMA0ap6SAI8wFmcY1yta,https://api.spotify.com/v1/tracks/2URMA0ap6SAI8wFmcY1yta,https://api.spotify.com/v1/audio-analysis/2URMA0ap6SAI8wFmcY1yta,197789.0,4.0,BLACKPINK,Really,
331,0.818,0.723,11.0,-4.82,1.0,0.114,0.00561,0.0,0.0866,0.607,102.945,audio_features,6NEoeBLQbOMw92qMeLfI40,spotify:track:6NEoeBLQbOMw92qMeLfI40,https://api.spotify.com/v1/tracks/6NEoeBLQbOMw92qMeLfI40,https://api.spotify.com/v1/audio-analysis/6NEoeBLQbOMw92qMeLfI40,211632.0,4.0,BLACKPINK,WHISTLE,
332,0.605,0.928,2.0,-3.306,1.0,0.384,0.105,0.0,0.345,0.843,180.105,audio_features,3aEDqRYIXcFsUrnNVY5Q5g,spotify:track:3aEDqRYIXcFsUrnNVY5Q5g,https://api.spotify.com/v1/tracks/3aEDqRYIXcFsUrnNVY5Q5g,https://api.spotify.com/v1/audio-analysis/3aEDqRYIXcFsUrnNVY5Q5g,185997.0,3.0,BOBBY,RocKstaR,
333,0.659,0.799,1.0,-2.849,0.0,0.0629,0.417,0.0,0.0562,0.782,103.991,audio_features,3jsYQw78lrxJA2ysnmOIf9,spotify:track:3jsYQw78lrxJA2ysnmOIf9,https://api.spotify.com/v1/tracks/3jsYQw78lrxJA2ysnmOIf9,https://api.spotify.com/v1/audio-analysis/3jsYQw78lrxJA2ysnmOIf9,181373.0,4.0,BOL4,Some,
334,0.728,0.761,11.0,-3.008,0.0,0.0542,0.353,0.0,0.644,0.658,108.027,audio_features,4UYG6t46aWiMKrjnIcp19L,spotify:track:4UYG6t46aWiMKrjnIcp19L,https://api.spotify.com/v1/tracks/4UYG6t46aWiMKrjnIcp19L,https://api.spotify.com/v1/audio-analysis/4UYG6t46aWiMKrjnIcp19L,191080.0,4.0,BOL4,Workaholic,
335,0.497,0.55,8.0,-6.13,1.0,0.0257,0.847,0.049,0.119,0.542,79.955,audio_features,66dQdXAbtuPdSasezCQVZE,spotify:track:66dQdXAbtuPdSasezCQVZE,https://api.spotify.com/v1/tracks/66dQdXAbtuPdSasezCQVZE,https://api.spotify.com/v1/audio-analysis/66dQdXAbtuPdSasezCQVZE,204939.0,4.0,BROCKHAMPTON,SUMMER,
336,0.608,0.76,7.0,-3.566,1.0,0.0546,0.0178,0.0,0.129,0.476,90.012,audio_features,5zGc4VrpbQu4ca3ZTebhfE,spotify:track:5zGc4VrpbQu4ca3ZTebhfE,https://api.spotify.com/v1/tracks/5zGc4VrpbQu4ca3ZTebhfE,https://api.spotify.com/v1/audio-analysis/5zGc4VrpbQu4ca3ZTebhfE,223827.0,4.0,BROODS,Free,
337,0.827,0.41,0.0,-9.377,1.0,0.136,0.227,0.297,0.117,0.712,82.022,audio_features,5h8D0plLXZpFqmAHYnIXjg,spotify:track:5h8D0plLXZpFqmAHYnIXjg,https://api.spotify.com/v1/tracks/5h8D0plLXZpFqmAHYnIXjg,https://api.spotify.com/v1/audio-analysis/5h8D0plLXZpFqmAHYnIXjg,125861.0,4.0,BRXWS,Barrio,
338,0.638,0.857,1.0,-4.607,0.0,0.0465,0.0116,0.0,0.192,0.569,129.901,audio_features,2Q05L79NjiiECBDhdUemFO,spotify:track:2Q05L79NjiiECBDhdUemFO,https://api.spotify.com/v1/tracks/2Q05L79NjiiECBDhdUemFO,https://api.spotify.com/v1/audio-analysis/2Q05L79NjiiECBDhdUemFO,217313.0,4.0,BTOB,Insane,
339,0.741,0.959,9.0,-1.414,1.0,0.0571,0.004,1.23e-05,0.355,0.41,110.016,audio_features,21CJvM7HXrI80aDHz2MES4,spotify:track:21CJvM7HXrI80aDHz2MES4,https://api.spotify.com/v1/tracks/21CJvM7HXrI80aDHz2MES4,https://api.spotify.com/v1/audio-analysis/21CJvM7HXrI80aDHz2MES4,217887.0,4.0,BTOB,WOW,
340,0.665,0.687,11.0,-6.466,0.0,0.0547,0.155,9.28e-05,0.173,0.651,106.023,audio_features,1MX0g22bQkr9HDVe37fLnN,spotify:track:1MX0g22bQkr9HDVe37fLnN,https://api.spotify.com/v1/tracks/1MX0g22bQkr9HDVe37fLnN,https://api.spotify.com/v1/audio-analysis/1MX0g22bQkr9HDVe37fLnN,230063.0,4.0,BTS,134340,
341,0.442,0.928,7.0,-4.096,1.0,0.207,0.0257,0.0,0.1,0.601,169.847,audio_features,3KVOfGrYVjoP1w8T2HVltm,spotify:track:3KVOfGrYVjoP1w8T2HVltm,https://api.spotify.com/v1/tracks/3KVOfGrYVjoP1w8T2HVltm,https://api.spotify.com/v1/audio-analysis/3KVOfGrYVjoP1w8T2HVltm,272537.0,4.0,BTS,2! 3!,
342,0.716,0.906,2.0,-3.539,1.0,0.0719,0.00424,0.0,0.0547,0.763,101.029,audio_features,52d5NT69mkmr6WzvQJ9vHr,spotify:track:52d5NT69mkmr6WzvQJ9vHr,https://api.spotify.com/v1/tracks/52d5NT69mkmr6WzvQJ9vHr,https://api.spotify.com/v1/audio-analysis/52d5NT69mkmr6WzvQJ9vHr,192597.0,4.0,BTS,21st Century Girl,
343,0.676,0.925,8.0,-2.451,1.0,0.111,0.00405,6.31e-06,0.279,0.798,163.952,audio_features,5EdwOTiD4Vz7xEoB7jt8En,spotify:track:5EdwOTiD4Vz7xEoB7jt8En,https://api.spotify.com/v1/tracks/5EdwOTiD4Vz7xEoB7jt8En,https://api.spotify.com/v1/audio-analysis/5EdwOTiD4Vz7xEoB7jt8En,235020.0,4.0,BTS,2nd Grade,
344,0.77,0.817,0.0,-4.092,0.0,0.0339,0.0265,0.000103,0.084,0.866,139.979,audio_features,4lAE47gj539h8R1yxPhhGG,spotify:track:4lAE47gj539h8R1yxPhhGG,https://api.spotify.com/v1/tracks/4lAE47gj539h8R1yxPhhGG,https://api.spotify.com/v1/audio-analysis/4lAE47gj539h8R1yxPhhGG,218615.0,4.0,BTS,Airplane pt.2,
345,0.76,0.834,6.0,-4.992,1.0,0.0494,0.00125,1.07e-05,0.0868,0.679,107.988,audio_features,7BFVLQASwcGrxEPsz1teIW,spotify:track:7BFVLQASwcGrxEPsz1teIW,https://api.spotify.com/v1/tracks/7BFVLQASwcGrxEPsz1teIW,https://api.spotify.com/v1/audio-analysis/7BFVLQASwcGrxEPsz1teIW,213082.0,4.0,BTS,Am I Wrong,
346,0.813,0.876,1.0,-2.92,0.0,0.0922,0.024,0.0,0.287,0.757,98.989,audio_features,34OSqW5ULWxmCEMjJ1ZgVW,spotify:track:34OSqW5ULWxmCEMjJ1ZgVW,https://api.spotify.com/v1/tracks/34OSqW5ULWxmCEMjJ1ZgVW,https://api.spotify.com/v1/audio-analysis/34OSqW5ULWxmCEMjJ1ZgVW,232966.0,4.0,BTS,Anpanman,
347,0.568,0.793,1.0,-3.749,1.0,0.0406,0.189,0.0,0.111,0.45,108.051,audio_features,2X3UgVLSA4wYriGIQyYmMA,spotify:track:2X3UgVLSA4wYriGIQyYmMA,https://api.spotify.com/v1/tracks/2X3UgVLSA4wYriGIQyYmMA,https://api.spotify.com/v1/audio-analysis/2X3UgVLSA4wYriGIQyYmMA,251280.0,4.0,BTS,Answer : Love Myself,
348,0.72,0.962,11.0,-2.555,0.0,0.268,0.2,0.0,0.165,0.667,118.025,audio_features,06PapYCtVDlprJPgGELabn,spotify:track:06PapYCtVDlprJPgGELabn,https://api.spotify.com/v1/tracks/06PapYCtVDlprJPgGELabn,https://api.spotify.com/v1/audio-analysis/06PapYCtVDlprJPgGELabn,246526.0,4.0,BTS,Attack on Bangtan,
349,0.619,0.804,10.0,-3.301,0.0,0.0424,0.0135,0.0,0.127,0.314,104.978,audio_features,158kubraiqKrcYpRsDHrBU,spotify:track:158kubraiqKrcYpRsDHrBU,https://api.spotify.com/v1/tracks/158kubraiqKrcYpRsDHrBU,https://api.spotify.com/v1/audio-analysis/158kubraiqKrcYpRsDHrBU,267151.0,4.0,BTS,Autumn Leaves,
350,0.817,0.797,1.0,-4.395,0.0,0.0839,0.00533,7.77e-06,0.0551,0.361,119.978,audio_features,4cTSnpyaIR1qGaTOLJunDM,spotify:track:4cTSnpyaIR1qGaTOLJunDM,https://api.spotify.com/v1/tracks/4cTSnpyaIR1qGaTOLJunDM,https://api.spotify.com/v1/audio-analysis/4cTSnpyaIR1qGaTOLJunDM,294463.0,4.0,BTS,BTS Cypher 4,
351,0.585,0.98,5.0,-0.826,1.0,0.37,0.127,0.0,0.692,0.837,141.945,audio_features,41eoHn3yTDYMV9hFn50ef4,spotify:track:41eoHn3yTDYMV9hFn50ef4,https://api.spotify.com/v1/tracks/41eoHn3yTDYMV9hFn50ef4,https://api.spotify.com/v1/audio-analysis/41eoHn3yTDYMV9hFn50ef4,288771.0,4.0,BTS,BTS Cypher Pt.2: Triptych,
352,0.655,0.756,8.0,-4.388,1.0,0.07,0.0298,0.0,0.396,0.469,121.936,audio_features,5C6A1WXVfKvBBQmaFFnBgs,spotify:track:5C6A1WXVfKvBBQmaFFnBgs,https://api.spotify.com/v1/tracks/5C6A1WXVfKvBBQmaFFnBgs,https://api.spotify.com/v1/audio-analysis/5C6A1WXVfKvBBQmaFFnBgs,227191.0,4.0,BTS,Best Of Me,
353,0.719,0.757,2.0,-5.167,0.0,0.0849,0.137,0.0,0.129,0.489,147.024,audio_features,2EmcTFQ1rM11wp2ztsXTHa,spotify:track:2EmcTFQ1rM11wp2ztsXTHa,https://api.spotify.com/v1/tracks/2EmcTFQ1rM11wp2ztsXTHa,https://api.spotify.com/v1/audio-analysis/2EmcTFQ1rM11wp2ztsXTHa,198261.0,4.0,BTS,Black Swan,
354,0.584,0.885,0.0,-3.571,0.0,0.104,0.0244,0.0,0.357,0.605,92.9,audio_features,2u54HNQamwFuOMLSuhSRom,spotify:track:2u54HNQamwFuOMLSuhSRom,https://api.spotify.com/v1/tracks/2u54HNQamwFuOMLSuhSRom,https://api.spotify.com/v1/audio-analysis/2u54HNQamwFuOMLSuhSRom,217052.0,4.0,BTS,Blood Sweat & Tears,
355,0.645,0.862,11.0,-4.761,0.0,0.0845,0.0933,0.0,0.193,0.803,119.947,audio_features,4a9tbd947vo9K8Vti9JwcI,spotify:track:4a9tbd947vo9K8Vti9JwcI,https://api.spotify.com/v1/tracks/4a9tbd947vo9K8Vti9JwcI,https://api.spotify.com/v1/audio-analysis/4a9tbd947vo9K8Vti9JwcI,229773.0,4.0,BTS,Boy With Luv (feat. Halsey),
356,0.491,0.947,0.0,-2.252,1.0,0.306,0.00261,0.0,0.34,0.474,166.236,audio_features,3FnDv33WrrMtuEr7hNR3ev,spotify:track:3FnDv33WrrMtuEr7hNR3ev,https://api.spotify.com/v1/tracks/3FnDv33WrrMtuEr7hNR3ev,https://api.spotify.com/v1/audio-analysis/3FnDv33WrrMtuEr7hNR3ev,230778.0,4.0,BTS,Boy in Luv,
357,0.704,0.96,1.0,-2.606,0.0,0.192,0.0808,0.0,0.383,0.751,116.024,audio_features,1sz4drpDPpHVrPUgnXGaNn,spotify:track:1sz4drpDPpHVrPUgnXGaNn,https://api.spotify.com/v1/tracks/1sz4drpDPpHVrPUgnXGaNn,https://api.spotify.com/v1/audio-analysis/1sz4drpDPpHVrPUgnXGaNn,244156.0,4.0,BTS,Boyz with Fun,
358,0.626,0.706,10.0,-3.201,0.0,0.0596,0.00225,0.0,0.122,0.534,99.939,audio_features,0aE3V0zgSD2YwkEHW42gxG,spotify:track:0aE3V0zgSD2YwkEHW42gxG,https://api.spotify.com/v1/tracks/0aE3V0zgSD2YwkEHW42gxG,https://api.spotify.com/v1/audio-analysis/0aE3V0zgSD2YwkEHW42gxG,203352.0,4.0,BTS,Burning Up (Fire),
359,0.647,0.881,11.0,-4.42,0.0,0.0765,0.00154,1.12e-06,0.113,0.456,100.001,audio_features,5dEaQCUCJIQyJs5qVZYXOC,spotify:track:5dEaQCUCJIQyJs5qVZYXOC,https://api.spotify.com/v1/tracks/5dEaQCUCJIQyJs5qVZYXOC,https://api.spotify.com/v1/audio-analysis/5dEaQCUCJIQyJs5qVZYXOC,244588.0,4.0,BTS,Come Back Home,
360,0.724,0.793,1.0,-3.982,1.0,0.0895,0.0597,0.0,0.201,0.817,98.003,audio_features,6ZITsss1URNOIKhniylpBP,spotify:track:6ZITsss1URNOIKhniylpBP,https://api.spotify.com/v1/tracks/6ZITsss1URNOIKhniylpBP,https://api.spotify.com/v1/audio-analysis/6ZITsss1URNOIKhniylpBP,209715.0,4.0,BTS,Converse High,
361,0.599,0.775,1.0,-4.018,0.0,0.0543,0.0217,0.0,0.0678,0.696,129.817,audio_features,3uRLwBjI2TahxslcMTvpFs,spotify:track:3uRLwBjI2TahxslcMTvpFs,https://api.spotify.com/v1/tracks/3uRLwBjI2TahxslcMTvpFs,https://api.spotify.com/v1/audio-analysis/3uRLwBjI2TahxslcMTvpFs,223123.0,4.0,BTS,DNA,
362,0.738,0.868,1.0,-3.363,1.0,0.0702,0.000907,0.000209,0.275,0.377,111.991,audio_features,0zzRxtfO5FGxKdqq4OKmlw,spotify:track:0zzRxtfO5FGxKdqq4OKmlw,https://api.spotify.com/v1/tracks/0zzRxtfO5FGxKdqq4OKmlw,https://api.spotify.com/v1/audio-analysis/0zzRxtfO5FGxKdqq4OKmlw,245140.0,4.0,BTS,Danger,
363,0.612,0.844,5.0,-4.694,0.0,0.0757,0.14,0.0,0.289,0.652,134.872,audio_features,6pp6xf9zS55GD4nr318XUH,spotify:track:6pp6xf9zS55GD4nr318XUH,https://api.spotify.com/v1/tracks/6pp6xf9zS55GD4nr318XUH,https://api.spotify.com/v1/audio-analysis/6pp6xf9zS55GD4nr318XUH,196776.0,4.0,BTS,Dimple,
364,0.502,0.91,7.0,-2.769,1.0,0.107,0.04,0.0,0.319,0.588,176.084,audio_features,2Wkm4JBcIV2uSuu4qlbqFN,spotify:track:2Wkm4JBcIV2uSuu4qlbqFN,https://api.spotify.com/v1/tracks/2Wkm4JBcIV2uSuu4qlbqFN,https://api.spotify.com/v1/audio-analysis/2Wkm4JBcIV2uSuu4qlbqFN,249215.0,4.0,BTS,Dionysus,
365,0.731,0.845,8.0,-5.352,1.0,0.132,0.0132,0.0,0.0782,0.484,101.085,audio_features,0hxeouHqP3qzpTHerA7ha2,spotify:track:0hxeouHqP3qzpTHerA7ha2,https://api.spotify.com/v1/tracks/0hxeouHqP3qzpTHerA7ha2,https://api.spotify.com/v1/audio-analysis/0hxeouHqP3qzpTHerA7ha2,239722.0,4.0,BTS,Dis-ease,
366,0.62,0.778,8.0,-4.622,0.0,0.0724,0.116,0.0,0.312,0.386,147.012,audio_features,3zIG0WuI5RoJsFYnErkFDU,spotify:track:3zIG0WuI5RoJsFYnErkFDU,https://api.spotify.com/v1/tracks/3zIG0WuI5RoJsFYnErkFDU,https://api.spotify.com/v1/audio-analysis/3zIG0WuI5RoJsFYnErkFDU,227413.0,4.0,BTS,Don't Leave Me,
367,0.595,0.89,10.0,-3.109,0.0,0.245,0.0486,0.0,0.32,0.62,154.071,audio_features,7jPCPDYoiaKeK7cgNGpIzq,spotify:track:7jPCPDYoiaKeK7cgNGpIzq,https://api.spotify.com/v1/tracks/7jPCPDYoiaKeK7cgNGpIzq,https://api.spotify.com/v1/audio-analysis/7jPCPDYoiaKeK7cgNGpIzq,240021.0,4.0,BTS,Dope,
368,0.746,0.765,6.0,-4.41,0.0,0.0993,0.0112,0.0,0.0936,0.737,114.044,audio_features,5QDLhrAOJJdNAmCTJ8xMyW,spotify:track:5QDLhrAOJJdNAmCTJ8xMyW,https://api.spotify.com/v1/tracks/5QDLhrAOJJdNAmCTJ8xMyW,https://api.spotify.com/v1/audio-analysis/5QDLhrAOJJdNAmCTJ8xMyW,199054.0,4.0,BTS,Dynamite,
369,0.508,0.559,2.0,-6.366,0.0,0.0276,0.288,0.0,0.131,0.329,135.866,audio_features,6L88EH68XwlaXwvChlTS41,spotify:track:6L88EH68XwlaXwvChlTS41,https://api.spotify.com/v1/tracks/6L88EH68XwlaXwvChlTS41,https://api.spotify.com/v1/audio-analysis/6L88EH68XwlaXwvChlTS41,240362.0,4.0,BTS,Epiphany,
370,0.637,0.799,2.0,-4.518,1.0,0.0338,0.394,0.0,0.0921,0.57,104.996,audio_features,5YMXGBD6vcYP7IolemyLtK,spotify:track:5YMXGBD6vcYP7IolemyLtK,https://api.spotify.com/v1/tracks/5YMXGBD6vcYP7IolemyLtK,https://api.spotify.com/v1/audio-analysis/5YMXGBD6vcYP7IolemyLtK,228615.0,4.0,BTS,Euphoria,
371,0.557,0.719,2.0,-4.515,0.0,0.0371,0.00267,0.0,0.306,0.345,77.502,audio_features,6m1TWFMeon7ai9XLOzdbiR,spotify:track:6m1TWFMeon7ai9XLOzdbiR,https://api.spotify.com/v1/tracks/6m1TWFMeon7ai9XLOzdbiR,https://api.spotify.com/v1/audio-analysis/6m1TWFMeon7ai9XLOzdbiR,242334.0,4.0,BTS,FAKE LOVE,
372,0.466,0.804,2.0,-4.009,0.0,0.0392,0.0573,0.0,0.432,0.352,154.901,audio_features,1WjGvMbHE23jEipydV80Mu,spotify:track:1WjGvMbHE23jEipydV80Mu,https://api.spotify.com/v1/tracks/1WjGvMbHE23jEipydV80Mu,https://api.spotify.com/v1/audio-analysis/1WjGvMbHE23jEipydV80Mu,238494.0,4.0,BTS,FAKE LOVE (Rocking Vibe Mix),
373,0.856,0.617,10.0,-5.308,0.0,0.084,0.171,0.0,0.0857,0.759,136.081,audio_features,5vOT8VO87TAnUjh0oADwb1,spotify:track:5vOT8VO87TAnUjh0oADwb1,https://api.spotify.com/v1/tracks/5vOT8VO87TAnUjh0oADwb1,https://api.spotify.com/v1/audio-analysis/5vOT8VO87TAnUjh0oADwb1,235780.0,4.0,BTS,Go Go,
374,0.633,0.799,7.0,-4.625,0.0,0.0427,0.0144,0.0,0.194,0.534,142.991,audio_features,6Yc3tjFCVR2bfAQFRTZBef,spotify:track:6Yc3tjFCVR2bfAQFRTZBef,https://api.spotify.com/v1/tracks/6Yc3tjFCVR2bfAQFRTZBef,https://api.spotify.com/v1/audio-analysis/6Yc3tjFCVR2bfAQFRTZBef,234178.0,4.0,BTS,HOME,
375,0.48,0.927,3.0,-5.704,1.0,0.27,0.317,0.0,0.0583,0.45,88.804,audio_features,6FHVHycPPTQp6aAHjLhzFT,spotify:track:6FHVHycPPTQp6aAHjLhzFT,https://api.spotify.com/v1/tracks/6FHVHycPPTQp6aAHjLhzFT,https://api.spotify.com/v1/audio-analysis/6FHVHycPPTQp6aAHjLhzFT,228613.0,4.0,BTS,Her,
376,0.622,0.728,6.0,-5.111,1.0,0.286,0.0511,0.0,0.171,0.394,139.994,audio_features,2SKBwYW23iHoB7CrYSeyC9,spotify:track:2SKBwYW23iHoB7CrYSeyC9,https://api.spotify.com/v1/tracks/2SKBwYW23iHoB7CrYSeyC9,https://api.spotify.com/v1/audio-analysis/2SKBwYW23iHoB7CrYSeyC9,274992.0,4.0,BTS,Hold Me Tight,
377,0.367,0.668,2.0,-4.484,0.0,0.052,0.336,0.0,0.147,0.384,104.961,audio_features,6S2gYweMmT6xygVh5q3QLa,spotify:track:6S2gYweMmT6xygVh5q3QLa,https://api.spotify.com/v1/tracks/6S2gYweMmT6xygVh5q3QLa,https://api.spotify.com/v1/audio-analysis/6S2gYweMmT6xygVh5q3QLa,226212.0,4.0,BTS,House of Cards (Full Length Edition),
378,0.478,0.88,5.0,-3.097,0.0,0.0739,0.0213,0.0,0.24,0.707,158.356,audio_features,3wQnyXNFXNUEOBt1pb4urq,spotify:track:3wQnyXNFXNUEOBt1pb4urq,https://api.spotify.com/v1/tracks/3wQnyXNFXNUEOBt1pb4urq,https://api.spotify.com/v1/audio-analysis/3wQnyXNFXNUEOBt1pb4urq,210987.0,4.0,BTS,I Need U,
379,0.511,0.84,11.0,-2.781,0.0,0.103,0.00852,0.0,0.346,0.303,87.605,audio_features,7HYJqAMbKDJYRyEfUGOCBB,spotify:track:7HYJqAMbKDJYRyEfUGOCBB,https://api.spotify.com/v1/tracks/7HYJqAMbKDJYRyEfUGOCBB,https://api.spotify.com/v1/audio-analysis/7HYJqAMbKDJYRyEfUGOCBB,240339.0,4.0,BTS,I'm Fine,
380,0.733,0.855,9.0,-3.211,1.0,0.118,0.00481,0.0,0.123,0.42,126.035,audio_features,1e8J3XClxZbFmvIHLI8CE4,spotify:track:1e8J3XClxZbFmvIHLI8CE4,https://api.spotify.com/v1/tracks/1e8J3XClxZbFmvIHLI8CE4,https://api.spotify.com/v1/audio-analysis/1e8J3XClxZbFmvIHLI8CE4,222732.0,4.0,BTS,IDOL,
381,0.684,0.717,11.0,-5.765,0.0,0.151,0.478,0.0,0.367,0.861,95.039,audio_features,5ajpyr32JgFtvW0nzvgva4,spotify:track:5ajpyr32JgFtvW0nzvgva4,https://api.spotify.com/v1/tracks/5ajpyr32JgFtvW0nzvgva4,https://api.spotify.com/v1/audio-analysis/5ajpyr32JgFtvW0nzvgva4,235467.0,4.0,BTS,Iine!Pt.2 - Ano Bashode -,
382,0.638,0.851,11.0,-3.042,0.0,0.0663,0.0102,0.0,0.114,0.6,124.992,audio_features,6dNOlenVY8vp29pkMZOd7c,spotify:track:6dNOlenVY8vp29pkMZOd7c,https://api.spotify.com/v1/tracks/6dNOlenVY8vp29pkMZOd7c,https://api.spotify.com/v1/audio-analysis/6dNOlenVY8vp29pkMZOd7c,144314.0,4.0,BTS,Interlude: Wings,
383,0.486,0.871,9.0,-4.475,0.0,0.337,0.0278,0.0,0.313,0.659,85.411,audio_features,2GXWzWPsYlTZcvVW8JIu69,spotify:track:2GXWzWPsYlTZcvVW8JIu69,https://api.spotify.com/v1/tracks/2GXWzWPsYlTZcvVW8JIu69,https://api.spotify.com/v1/audio-analysis/2GXWzWPsYlTZcvVW8JIu69,171023.0,4.0,BTS,Intro : Persona,
384,0.573,0.89,5.0,-3.53,0.0,0.214,0.0212,0.0,0.132,0.242,130.251,audio_features,1hlT8F0X27uf3fpOWawjbY,spotify:track:1hlT8F0X27uf3fpOWawjbY,https://api.spotify.com/v1/tracks/1hlT8F0X27uf3fpOWawjbY,https://api.spotify.com/v1/audio-analysis/1hlT8F0X27uf3fpOWawjbY,121771.0,4.0,BTS,Intro: Boy Meets Evil,
385,0.477,0.581,8.0,-8.795,1.0,0.119,0.523,0.0,0.201,0.282,129.571,audio_features,61RvEx7GLYRHQhG7ldjJo1,spotify:track:61RvEx7GLYRHQhG7ldjJo1,https://api.spotify.com/v1/tracks/61RvEx7GLYRHQhG7ldjJo1,https://api.spotify.com/v1/audio-analysis/61RvEx7GLYRHQhG7ldjJo1,139972.0,4.0,BTS,Intro: Serendipity,
386,0.775,0.272,1.0,-9.126,0.0,0.091,0.56,0.00278,0.112,0.198,103.991,audio_features,5rNZsITjXf23iFkRA924FV,spotify:track:5rNZsITjXf23iFkRA924FV,https://api.spotify.com/v1/tracks/5rNZsITjXf23iFkRA924FV,https://api.spotify.com/v1/audio-analysis/5rNZsITjXf23iFkRA924FV,196998.0,3.0,BTS,Intro: Singularity,
387,0.541,0.779,6.0,-5.581,0.0,0.033,0.00338,0.0,0.177,0.501,94.069,audio_features,1nWB8isqs2tviWk20G5pow,spotify:track:1nWB8isqs2tviWk20G5pow,https://api.spotify.com/v1/tracks/1nWB8isqs2tviWk20G5pow,https://api.spotify.com/v1/audio-analysis/1nWB8isqs2tviWk20G5pow,215753.0,3.0,BTS,Lie,
388,0.566,0.716,1.0,-5.733,1.0,0.0424,0.00691,0.0,0.37,0.45,81.068,audio_features,5FVbvttjEvQ8r2BgUcJgNg,spotify:track:5FVbvttjEvQ8r2BgUcJgNg,https://api.spotify.com/v1/tracks/5FVbvttjEvQ8r2BgUcJgNg,https://api.spotify.com/v1/audio-analysis/5FVbvttjEvQ8r2BgUcJgNg,207481.0,4.0,BTS,Life Goes On,
389,0.637,0.876,9.0,-4.652,1.0,0.0618,0.0483,0.0,0.0728,0.759,149.93,audio_features,4ROdFnoZNn2RTmwct0cVpx,spotify:track:4ROdFnoZNn2RTmwct0cVpx,https://api.spotify.com/v1/tracks/4ROdFnoZNn2RTmwct0cVpx,https://api.spotify.com/v1/audio-analysis/4ROdFnoZNn2RTmwct0cVpx,221529.0,4.0,BTS,Love Maze,
390,0.543,0.739,5.0,-4.818,0.0,0.232,0.000226,2.14e-05,0.0816,0.466,185.832,audio_features,51hIGgLnT8s6gEzjVqKlEF,spotify:track:51hIGgLnT8s6gEzjVqKlEF,https://api.spotify.com/v1/tracks/51hIGgLnT8s6gEzjVqKlEF,https://api.spotify.com/v1/audio-analysis/51hIGgLnT8s6gEzjVqKlEF,212275.0,4.0,BTS,MAMA,
